Timestamp,Packets_per_sec,Packet_Size
2025-11-05 02:54:09.874557,948,719
2025-11-05 02:54:10.874557,560,1928
2025-11-05 02:54:11.874557,4032,1763
2025-11-05 02:54:12.874557,84,672
2025-11-05 02:54:13.874557,1300,395
2025-11-05 02:54:14.874557,3356,1096
2025-11-05 02:54:15.874557,2300,286
2025-11-05 02:54:16.874557,3470,1804
2025-11-05 02:54:17.874557,3640,1735
2025-11-05 02:54:18.874557,1296,292
2025-11-05 02:54:19.874557,459,1347
2025-11-05 02:54:20.874557,3889,1896
2025-11-05 02:54:21.874557,95,613
2025-11-05 02:54:22.874557,3765,1547
2025-11-05 02:54:23.874557,4460,256
2025-11-05 02:54:24.874557,2367,1267
2025-11-05 02:54:25.874557,744,515
2025-11-05 02:54:26.874557,3927,533
2025-11-05 02:54:27.874557,64,1246
2025-11-05 02:54:28.874557,1773,1715
2025-11-05 02:54:29.874557,4805,406
2025-11-05 02:54:30.874557,1327,1473
2025-11-05 02:54:31.874557,2508,506
2025-11-05 02:54:32.874557,196,1059
2025-11-05 02:54:33.874557,3314,795
2025-11-05 02:54:34.874557,798,1805
2025-11-05 02:54:35.874557,1388,388
2025-11-05 02:54:36.874557,2724,1351
2025-11-05 02:54:37.874557,3315,1850
2025-11-05 02:54:38.874557,1199,101
2025-11-05 02:54:39.874557,4714,1117
2025-11-05 02:54:40.874557,4899,1662
2025-11-05 02:54:41.874557,2020,1227
2025-11-05 02:54:42.874557,2488,1352
2025-11-05 02:54:43.874557,4858,280
2025-11-05 02:54:44.874557,4854,1552
2025-11-05 02:54:45.874557,903,1638
2025-11-05 02:54:46.874557,4965,1033
2025-11-05 02:54:47.874557,4437,1886
2025-11-05 02:54:48.874557,2434,865
2025-11-05 02:54:49.874557,3860,235
2025-11-05 02:54:50.874557,3133,291
2025-11-05 02:54:51.874557,4667,1691
2025-11-05 02:54:52.874557,4208,1094
2025-11-05 02:54:53.874557,3326,1542
2025-11-05 02:54:54.874557,4454,1127
2025-11-05 02:54:55.874557,4517,125
2025-11-05 02:54:56.874557,1832,1734
2025-11-05 02:54:57.874557,2029,859
2025-11-05 02:54:58.874557,4429,1991
2025-11-05 02:54:59.874557,3212,541
2025-11-05 02:55:00.874557,1757,1235
2025-11-05 02:55:01.874557,1684,378
2025-11-05 02:55:02.874557,971,528
2025-11-05 02:55:03.874557,299,313
2025-11-05 02:55:04.874557,4119,488
2025-11-05 02:55:05.874557,1017,1129
2025-11-05 02:55:06.874557,4749,1676
2025-11-05 02:55:07.874557,3279,567
2025-11-05 02:55:08.874557,1699,1126
2025-11-05 02:55:09.874557,3845,641
2025-11-05 02:55:10.874557,1921,360
2025-11-05 02:55:11.874557,4983,330
2025-11-05 02:55:12.874557,1349,827
2025-11-05 02:55:13.874557,2526,491
2025-11-05 02:55:14.874557,4271,491
2025-11-05 02:55:15.874557,2775,239
2025-11-05 02:55:16.874557,1259,849
2025-11-05 02:55:17.874557,2563,466
2025-11-05 02:55:18.874557,4516,1777
2025-11-05 02:55:19.874557,1903,1868
2025-11-05 02:55:20.874557,4681,331
2025-11-05 02:55:21.874557,298,1047
2025-11-05 02:55:22.874557,2206,1621
2025-11-05 02:55:23.874557,2904,1271
2025-11-05 02:55:24.874557,1290,1921
2025-11-05 02:55:25.874557,4777,1568
2025-11-05 02:55:26.874557,4159,972
2025-11-05 02:55:27.874557,3268,1027
2025-11-05 02:55:28.874557,1618,1694
2025-11-05 02:55:29.874557,4547,616
2025-11-05 02:55:30.874557,1751,1540
2025-11-05 02:55:31.874557,281,1247
2025-11-05 02:55:32.874557,3484,1224
2025-11-05 02:55:33.874557,3639,1364
2025-11-05 02:55:34.874557,4942,531
2025-11-05 02:55:35.874557,2065,980
2025-11-05 02:55:36.874557,943,1456
2025-11-05 02:55:37.874557,504,1441
2025-11-05 02:55:38.874557,290,1275
2025-11-05 02:55:39.874557,1749,784
2025-11-05 02:55:40.874557,2653,1404
2025-11-05 02:55:41.874557,1239,907
2025-11-05 02:55:42.874557,4836,376
2025-11-05 02:55:43.874557,4591,1427
2025-11-05 02:55:44.874557,4992,1777
2025-11-05 02:55:45.874557,1284,243
2025-11-05 02:55:46.874557,2800,1130
2025-11-05 02:55:47.874557,4245,555
2025-11-05 02:55:48.874557,2589,753
2025-11-05 02:55:49.874557,1328,263
2025-11-05 02:55:50.874557,932,1914
2025-11-05 02:55:51.874557,4064,155
2025-11-05 02:55:52.874557,650,1765
2025-11-05 02:55:53.874557,1558,1230
2025-11-05 02:55:54.874557,3147,807
2025-11-05 02:55:55.874557,4839,1404
2025-11-05 02:55:56.874557,4446,1481
2025-11-05 02:55:57.874557,2511,1493
2025-11-05 02:55:58.874557,1042,1011
2025-11-05 02:55:59.874557,1798,1807
2025-11-05 02:56:00.874557,3078,562
2025-11-05 02:56:01.874557,2634,1167
2025-11-05 02:56:02.874557,3871,1216
2025-11-05 02:56:03.874557,4731,1450
2025-11-05 02:56:04.874557,93,1522
2025-11-05 02:56:05.874557,1862,1424
2025-11-05 02:56:06.874557,279,1331
2025-11-05 02:56:07.874557,2147,1373
2025-11-05 02:56:08.874557,3426,842
2025-11-05 02:56:09.874557,4691,964
2025-11-05 02:56:10.874557,730,1321
2025-11-05 02:56:11.874557,3366,1560
2025-11-05 02:56:12.874557,1848,1095
2025-11-05 02:56:13.874557,2574,1118
2025-11-05 02:56:14.874557,3567,1867
2025-11-05 02:56:15.874557,2854,853
2025-11-05 02:56:16.874557,1647,1182
2025-11-05 02:56:17.874557,4321,110
2025-11-05 02:56:18.874557,4653,370
2025-11-05 02:56:19.874557,4125,1879
2025-11-05 02:56:20.874557,306,845
2025-11-05 02:56:21.874557,2067,1811
2025-11-05 02:56:22.874557,1567,1757
2025-11-05 02:56:23.874557,3535,969
2025-11-05 02:56:24.874557,1582,1859
2025-11-05 02:56:25.874557,1831,628
2025-11-05 02:56:26.874557,4240,991
2025-11-05 02:56:27.874557,3847,1449
2025-11-05 02:56:28.874557,2466,1511
2025-11-05 02:56:29.874557,3459,812
2025-11-05 02:56:30.874557,811,384
2025-11-05 02:56:31.874557,288,164
2025-11-05 02:56:32.874557,380,1670
2025-11-05 02:56:33.874557,515,1003
2025-11-05 02:56:34.874557,316,1622
2025-11-05 02:56:35.874557,3761,1226
2025-11-05 02:56:36.874557,1099,1403
2025-11-05 02:56:37.874557,4293,985
2025-11-05 02:56:38.874557,1075,432
2025-11-05 02:56:39.874557,418,715
2025-11-05 02:56:40.874557,339,1854
2025-11-05 02:56:41.874557,3925,653
2025-11-05 02:56:42.874557,940,215
2025-11-05 02:56:43.874557,2225,1139
2025-11-05 02:56:44.874557,2001,1161
2025-11-05 02:56:45.874557,1658,1068
2025-11-05 02:56:46.874557,2110,1443
2025-11-05 02:56:47.874557,3761,129
2025-11-05 02:56:48.874557,3906,577
2025-11-05 02:56:49.874557,4228,1946
2025-11-05 02:56:50.874557,2963,884
2025-11-05 02:56:51.874557,2610,721
2025-11-05 02:56:52.874557,2572,1683
2025-11-05 02:56:53.874557,3927,1852
2025-11-05 02:56:54.874557,1543,1482
2025-11-05 02:56:55.874557,1184,768
2025-11-05 02:56:56.874557,1249,1003
2025-11-05 02:56:57.874557,252,274
2025-11-05 02:56:58.874557,4083,1702
2025-11-05 02:56:59.874557,4038,1338
2025-11-05 02:57:00.874557,4685,114
2025-11-05 02:57:01.874557,2999,1843
2025-11-05 02:57:02.874557,3440,718
2025-11-05 02:57:03.874557,3311,1169
2025-11-05 02:57:04.874557,3343,924
2025-11-05 02:57:05.874557,3932,1189
2025-11-05 02:57:06.874557,4641,955
2025-11-05 02:57:07.874557,551,155
2025-11-05 02:57:08.874557,4979,1559
2025-11-05 02:57:09.874557,1989,740
2025-11-05 02:57:10.874557,3821,800
2025-11-05 02:57:11.874557,4893,611
2025-11-05 02:57:12.874557,3403,950
2025-11-05 02:57:13.874557,1727,1523
2025-11-05 02:57:14.874557,3584,1080
2025-11-05 02:57:15.874557,3644,1169
2025-11-05 02:57:16.874557,4487,873
2025-11-05 02:57:17.874557,4599,688
2025-11-05 02:57:18.874557,565,566
2025-11-05 02:57:19.874557,3577,1839
2025-11-05 02:57:20.874557,2931,1950
2025-11-05 02:57:21.874557,3306,434
2025-11-05 02:57:22.874557,4289,1702
2025-11-05 02:57:23.874557,309,1852
2025-11-05 02:57:24.874557,1009,735
2025-11-05 02:57:25.874557,4859,712
2025-11-05 02:57:26.874557,1381,752
2025-11-05 02:57:27.874557,2440,1565
2025-11-05 02:57:28.874557,3666,1441
2025-11-05 02:57:29.874557,4340,362
2025-11-05 02:57:30.874557,3277,1763
2025-11-05 02:57:31.874557,3704,544
2025-11-05 02:57:32.874557,234,1263
2025-11-05 02:57:33.874557,3406,164
2025-11-05 02:57:34.874557,761,772
2025-11-05 02:57:35.874557,2925,1899
2025-11-05 02:57:36.874557,4833,382
2025-11-05 02:57:37.874557,1052,651
2025-11-05 02:57:38.874557,335,286
2025-11-05 02:57:39.874557,4806,1313
2025-11-05 02:57:40.874557,921,526
2025-11-05 02:57:41.874557,2942,145
2025-11-05 02:57:42.874557,3199,1841
2025-11-05 02:57:43.874557,1240,1255
2025-11-05 02:57:44.874557,2288,1591
2025-11-05 02:57:45.874557,976,646
2025-11-05 02:57:46.874557,1267,241
2025-11-05 02:57:47.874557,2858,1041
2025-11-05 02:57:48.874557,2169,769
2025-11-05 02:57:49.874557,2877,1317
2025-11-05 02:57:50.874557,2617,1945
2025-11-05 02:57:51.874557,4658,720
2025-11-05 02:57:52.874557,2038,763
2025-11-05 02:57:53.874557,224,630
2025-11-05 02:57:54.874557,3363,1109
2025-11-05 02:57:55.874557,2628,1914
2025-11-05 02:57:56.874557,1738,1025
2025-11-05 02:57:57.874557,4064,877
2025-11-05 02:57:58.874557,1422,1140
2025-11-05 02:57:59.874557,262,1668
2025-11-05 02:58:00.874557,2076,569
2025-11-05 02:58:01.874557,1258,1431
2025-11-05 02:58:02.874557,3514,131
2025-11-05 02:58:03.874557,2544,150
2025-11-05 02:58:04.874557,1388,902
2025-11-05 02:58:05.874557,3002,548
2025-11-05 02:58:06.874557,1492,692
2025-11-05 02:58:07.874557,2392,1724
2025-11-05 02:58:08.874557,926,1068
2025-11-05 02:58:09.874557,3600,1416
2025-11-05 02:58:10.874557,1647,1802
2025-11-05 02:58:11.874557,71,1933
2025-11-05 02:58:12.874557,1112,1949
2025-11-05 02:58:13.874557,4783,923
2025-11-05 02:58:14.874557,4042,1635
2025-11-05 02:58:15.874557,2564,960
2025-11-05 02:58:16.874557,1975,1779
2025-11-05 02:58:17.874557,4350,288
2025-11-05 02:58:18.874557,1153,1233
2025-11-05 02:58:19.874557,2408,1701
2025-11-05 02:58:20.874557,1735,216
2025-11-05 02:58:21.874557,2905,354
2025-11-05 02:58:22.874557,3520,400
2025-11-05 02:58:23.874557,1234,1116
2025-11-05 02:58:24.874557,810,678
2025-11-05 02:58:25.874557,363,1483
2025-11-05 02:58:26.874557,790,101
2025-11-05 02:58:27.874557,3198,1793
2025-11-05 02:58:28.874557,2689,541
2025-11-05 02:58:29.874557,3569,1993
2025-11-05 02:58:30.874557,1155,308
2025-11-05 02:58:31.874557,2378,1634
2025-11-05 02:58:32.874557,4526,1061
2025-11-05 02:58:33.874557,4841,1090
2025-11-05 02:58:34.874557,235,1756
2025-11-05 02:58:35.874557,3150,1394
2025-11-05 02:58:36.874557,2517,1207
2025-11-05 02:58:37.874557,4205,694
2025-11-05 02:58:38.874557,1450,145
2025-11-05 02:58:39.874557,3073,595
2025-11-05 02:58:40.874557,2061,152
2025-11-05 02:58:41.874557,4225,426
2025-11-05 02:58:42.874557,287,1715
2025-11-05 02:58:43.874557,2729,1957
2025-11-05 02:58:44.874557,3292,1125
2025-11-05 02:58:45.874557,3740,821
2025-11-05 02:58:46.874557,1924,883
2025-11-05 02:58:47.874557,2867,984
2025-11-05 02:58:48.874557,4600,560
2025-11-05 02:58:49.874557,1663,242
2025-11-05 02:58:50.874557,394,1460
2025-11-05 02:58:51.874557,2796,431
2025-11-05 02:58:52.874557,681,1977
2025-11-05 02:58:53.874557,3707,1617
2025-11-05 02:58:54.874557,3935,115
2025-11-05 02:58:55.874557,4447,845
2025-11-05 02:58:56.874557,387,1831
2025-11-05 02:58:57.874557,3197,178
2025-11-05 02:58:58.874557,2296,252
2025-11-05 02:58:59.874557,3967,209
2025-11-05 02:59:00.874557,2331,1500
2025-11-05 02:59:01.874557,4677,944
2025-11-05 02:59:02.874557,1087,1494
2025-11-05 02:59:03.874557,1566,1678
2025-11-05 02:59:04.874557,1479,1689
2025-11-05 02:59:05.874557,4727,1180
2025-11-05 02:59:06.874557,370,335
2025-11-05 02:59:07.874557,3135,1121
2025-11-05 02:59:08.874557,2801,1690
2025-11-05 02:59:09.874557,4351,670
2025-11-05 02:59:10.874557,268,615
2025-11-05 02:59:11.874557,2791,1904
2025-11-05 02:59:12.874557,609,1933
2025-11-05 02:59:13.874557,1160,1403
2025-11-05 02:59:14.874557,1054,794
2025-11-05 02:59:15.874557,3170,1732
2025-11-05 02:59:16.874557,2629,422
2025-11-05 02:59:17.874557,2561,1980
2025-11-05 02:59:18.874557,3694,1740
2025-11-05 02:59:19.874557,2695,1943
2025-11-05 02:59:20.874557,4969,1274
2025-11-05 02:59:21.874557,3218,1273
2025-11-05 02:59:22.874557,2395,1396
2025-11-05 02:59:23.874557,4589,309
2025-11-05 02:59:24.874557,743,435
2025-11-05 02:59:25.874557,3395,549
2025-11-05 02:59:26.874557,180,1958
2025-11-05 02:59:27.874557,2705,1276
2025-11-05 02:59:28.874557,4965,287
2025-11-05 02:59:29.874557,2547,1859
2025-11-05 02:59:30.874557,240,719
2025-11-05 02:59:31.874557,3847,1087
2025-11-05 02:59:32.874557,1446,379
2025-11-05 02:59:33.874557,4805,406
2025-11-05 02:59:34.874557,881,161
2025-11-05 02:59:35.874557,2706,216
2025-11-05 02:59:36.874557,479,913
2025-11-05 02:59:37.874557,4151,1811
2025-11-05 02:59:38.874557,2551,762
2025-11-05 02:59:39.874557,3056,512
2025-11-05 02:59:40.874557,3345,453
2025-11-05 02:59:41.874557,4641,387
2025-11-05 02:59:42.874557,3059,1346
2025-11-05 02:59:43.874557,65,1980
2025-11-05 02:59:44.874557,3250,943
2025-11-05 02:59:45.874557,340,1485
2025-11-05 02:59:46.874557,2026,1188
2025-11-05 02:59:47.874557,1262,810
2025-11-05 02:59:48.874557,4336,1286
2025-11-05 02:59:49.874557,2894,1248
2025-11-05 02:59:50.874557,1956,227
2025-11-05 02:59:51.874557,2158,1596
2025-11-05 02:59:52.874557,2839,1337
2025-11-05 02:59:53.874557,1736,1626
2025-11-05 02:59:54.874557,4752,1068
2025-11-05 02:59:55.874557,2200,1354
2025-11-05 02:59:56.874557,3932,1558
2025-11-05 02:59:57.874557,2932,1724
2025-11-05 02:59:58.874557,1329,1106
2025-11-05 02:59:59.874557,1196,1538
2025-11-05 03:00:00.874557,1168,1616
2025-11-05 03:00:01.874557,3136,551
2025-11-05 03:00:02.874557,2090,467
2025-11-05 03:00:03.874557,2704,1905
2025-11-05 03:00:04.874557,3131,1055
2025-11-05 03:00:05.874557,4858,1285
2025-11-05 03:00:06.874557,2606,194
2025-11-05 03:00:07.874557,668,606
2025-11-05 03:00:08.874557,2438,578
2025-11-05 03:00:09.874557,1986,1768
2025-11-05 03:00:10.874557,162,1300
2025-11-05 03:00:11.874557,3318,441
2025-11-05 03:00:12.874557,4328,574
2025-11-05 03:00:13.874557,1270,331
2025-11-05 03:00:14.874557,1081,1891
2025-11-05 03:00:15.874557,1606,258
2025-11-05 03:00:16.874557,4301,1178
2025-11-05 03:00:17.874557,711,1434
2025-11-05 03:00:18.874557,3253,1740
2025-11-05 03:00:19.874557,2420,1777
2025-11-05 03:00:20.874557,1377,1605
2025-11-05 03:00:21.874557,3003,1149
2025-11-05 03:00:22.874557,2038,1992
2025-11-05 03:00:23.874557,3703,122
2025-11-05 03:00:24.874557,2588,1797
2025-11-05 03:00:25.874557,2926,1967
2025-11-05 03:00:26.874557,413,408
2025-11-05 03:00:27.874557,3625,1220
2025-11-05 03:00:28.874557,728,584
2025-11-05 03:00:29.874557,2936,1932
2025-11-05 03:00:30.874557,1902,512
2025-11-05 03:00:31.874557,2728,1086
2025-11-05 03:00:32.874557,1832,1824
2025-11-05 03:00:33.874557,522,590
2025-11-05 03:00:34.874557,4133,939
2025-11-05 03:00:35.874557,4959,330
2025-11-05 03:00:36.874557,1287,1697
2025-11-05 03:00:37.874557,2532,1213
2025-11-05 03:00:38.874557,4023,787
2025-11-05 03:00:39.874557,4894,1860
2025-11-05 03:00:40.874557,2986,254
2025-11-05 03:00:41.874557,1719,907
2025-11-05 03:00:42.874557,393,1006
2025-11-05 03:00:43.874557,264,305
2025-11-05 03:00:44.874557,2566,1865
2025-11-05 03:00:45.874557,1562,411
2025-11-05 03:00:46.874557,3834,367
2025-11-05 03:00:47.874557,1158,1088
2025-11-05 03:00:48.874557,2688,368
2025-11-05 03:00:49.874557,1110,974
2025-11-05 03:00:50.874557,2096,835
2025-11-05 03:00:51.874557,3495,748
2025-11-05 03:00:52.874557,1290,548
2025-11-05 03:00:53.874557,1393,360
2025-11-05 03:00:54.874557,4843,1050
2025-11-05 03:00:55.874557,477,1575
2025-11-05 03:00:56.874557,210,1798
2025-11-05 03:00:57.874557,4834,1077
2025-11-05 03:00:58.874557,1781,1080
2025-11-05 03:00:59.874557,2442,176
2025-11-05 03:01:00.874557,3215,651
2025-11-05 03:01:01.874557,784,1162
2025-11-05 03:01:02.874557,2172,962
2025-11-05 03:01:03.874557,3760,1994
2025-11-05 03:01:04.874557,4625,1195
2025-11-05 03:01:05.874557,4267,264
2025-11-05 03:01:06.874557,1522,156
2025-11-05 03:01:07.874557,4662,754
2025-11-05 03:01:08.874557,1105,594
2025-11-05 03:01:09.874557,367,1864
2025-11-05 03:01:10.874557,354,973
2025-11-05 03:01:11.874557,1092,812
2025-11-05 03:01:12.874557,3415,345
2025-11-05 03:01:13.874557,1773,571
2025-11-05 03:01:14.874557,556,363
2025-11-05 03:01:15.874557,2934,1284
2025-11-05 03:01:16.874557,1779,463
2025-11-05 03:01:17.874557,4842,528
2025-11-05 03:01:18.874557,3721,1881
2025-11-05 03:01:19.874557,3728,845
2025-11-05 03:01:20.874557,2485,1438
2025-11-05 03:01:21.874557,3363,627
2025-11-05 03:01:22.874557,1866,809
2025-11-05 03:01:23.874557,4419,175
2025-11-05 03:01:24.874557,4593,582
2025-11-05 03:01:25.874557,443,1829
2025-11-05 03:01:26.874557,3220,967
2025-11-05 03:01:27.874557,4956,1983
2025-11-05 03:01:28.874557,2532,1387
2025-11-05 03:01:29.874557,4482,975
2025-11-05 03:01:30.874557,727,1119
2025-11-05 03:01:31.874557,3633,1788
2025-11-05 03:01:32.874557,1905,1279
2025-11-05 03:01:33.874557,975,800
2025-11-05 03:01:34.874557,3536,645
2025-11-05 03:01:35.874557,3923,1861
2025-11-05 03:01:36.874557,1218,837
2025-11-05 03:01:37.874557,2504,550
2025-11-05 03:01:38.874557,543,1666
2025-11-05 03:01:39.874557,997,1189
2025-11-05 03:01:40.874557,2751,851
2025-11-05 03:01:41.874557,471,470
2025-11-05 03:01:42.874557,3631,363
2025-11-05 03:01:43.874557,3785,1131
2025-11-05 03:01:44.874557,1516,1084
2025-11-05 03:01:45.874557,1096,662
2025-11-05 03:01:46.874557,4075,290
2025-11-05 03:01:47.874557,2945,1145
2025-11-05 03:01:48.874557,3323,1807
2025-11-05 03:01:49.874557,418,497
2025-11-05 03:01:50.874557,3872,1966
2025-11-05 03:01:51.874557,1950,1819
2025-11-05 03:01:52.874557,2823,1224
2025-11-05 03:01:53.874557,1430,853
2025-11-05 03:01:54.874557,2425,1768
2025-11-05 03:01:55.874557,810,1620
2025-11-05 03:01:56.874557,149,326
2025-11-05 03:01:57.874557,1399,1032
2025-11-05 03:01:58.874557,4046,1960
2025-11-05 03:01:59.874557,3377,1687
2025-11-05 03:02:00.874557,2150,291
2025-11-05 03:02:01.874557,3961,1707
2025-11-05 03:02:02.874557,4483,422
2025-11-05 03:02:03.874557,3434,1917
2025-11-05 03:02:04.874557,3387,1256
2025-11-05 03:02:05.874557,4148,540
2025-11-05 03:02:06.874557,1264,1042
2025-11-05 03:02:07.874557,2229,895
2025-11-05 03:02:08.874557,3737,294
2025-11-05 03:02:09.874557,3120,1681
2025-11-05 03:02:10.874557,580,1508
2025-11-05 03:02:11.874557,4424,1991
2025-11-05 03:02:12.874557,484,1728
2025-11-05 03:02:13.874557,4959,1392
2025-11-05 03:02:14.874557,4881,645
2025-11-05 03:02:15.874557,1379,1451
2025-11-05 03:02:16.874557,1651,1262
2025-11-05 03:02:17.874557,4204,188
2025-11-05 03:02:18.874557,3624,1345
2025-11-05 03:02:19.874557,2996,1484
2025-11-05 03:02:20.874557,3814,932
2025-11-05 03:02:21.874557,2610,747
2025-11-05 03:02:22.874557,2788,583
2025-11-05 03:02:23.874557,831,1050
2025-11-05 03:02:24.874557,4147,1822
2025-11-05 03:02:25.874557,807,1264
2025-11-05 03:02:26.874557,1632,1631
2025-11-05 03:02:27.874557,2128,783
2025-11-05 03:02:28.874557,4825,725
2025-11-05 03:02:29.874557,3534,1305
2025-11-05 03:02:30.874557,820,335
2025-11-05 03:02:31.874557,2257,1209
2025-11-05 03:02:32.874557,1983,1733
2025-11-05 03:02:33.874557,379,934
2025-11-05 03:02:34.874557,891,1874
2025-11-05 03:02:35.874557,598,1312
2025-11-05 03:02:36.874557,2960,105
2025-11-05 03:02:37.874557,2259,1486
2025-11-05 03:02:38.874557,1042,1176
2025-11-05 03:02:39.874557,421,1305
2025-11-05 03:02:40.874557,325,619
2025-11-05 03:02:41.874557,1567,1638
2025-11-05 03:02:42.874557,4188,670
2025-11-05 03:02:43.874557,3959,515
2025-11-05 03:02:44.874557,4575,417
2025-11-05 03:02:45.874557,4946,1958
2025-11-05 03:02:46.874557,1932,469
2025-11-05 03:02:47.874557,373,467
2025-11-05 03:02:48.874557,2250,131
2025-11-05 03:02:49.874557,3170,1909
2025-11-05 03:02:50.874557,4459,522
2025-11-05 03:02:51.874557,2878,1798
2025-11-05 03:02:52.874557,1275,1135
2025-11-05 03:02:53.874557,3453,144
2025-11-05 03:02:54.874557,1264,1552
2025-11-05 03:02:55.874557,1772,1207
2025-11-05 03:02:56.874557,4948,868
2025-11-05 03:02:57.874557,1067,822
2025-11-05 03:02:58.874557,4810,662
2025-11-05 03:02:59.874557,1029,1427
2025-11-05 03:03:00.874557,3716,1034
2025-11-05 03:03:01.874557,1192,1209
2025-11-05 03:03:02.874557,1113,1140
2025-11-05 03:03:03.874557,4709,1028
2025-11-05 03:03:04.874557,928,1123
2025-11-05 03:03:05.874557,3196,850
2025-11-05 03:03:06.874557,3163,1833
2025-11-05 03:03:07.874557,1549,496
2025-11-05 03:03:08.874557,134,649
2025-11-05 03:03:09.874557,4934,233
2025-11-05 03:03:10.874557,230,1683
2025-11-05 03:03:11.874557,1966,179
2025-11-05 03:03:12.874557,1217,753
2025-11-05 03:03:13.874557,2702,131
2025-11-05 03:03:14.874557,3434,1176
2025-11-05 03:03:15.874557,2932,1597
2025-11-05 03:03:16.874557,3526,974
2025-11-05 03:03:17.874557,1242,1725
2025-11-05 03:03:18.874557,487,805
2025-11-05 03:03:19.874557,3857,647
2025-11-05 03:03:20.874557,232,752
2025-11-05 03:03:21.874557,674,1424
2025-11-05 03:03:22.874557,2730,216
2025-11-05 03:03:23.874557,3790,1651
2025-11-05 03:03:24.874557,4056,922
2025-11-05 03:03:25.874557,2664,178
2025-11-05 03:03:26.874557,4009,320
2025-11-05 03:03:27.874557,3214,1434
2025-11-05 03:03:28.874557,3798,1662
2025-11-05 03:03:29.874557,4619,1280
2025-11-05 03:03:30.874557,1749,910
2025-11-05 03:03:31.874557,1264,146
2025-11-05 03:03:32.874557,1866,729
2025-11-05 03:03:33.874557,480,892
2025-11-05 03:03:34.874557,4828,1260
2025-11-05 03:03:35.874557,161,1022
2025-11-05 03:03:36.874557,583,1677
2025-11-05 03:03:37.874557,944,139
2025-11-05 03:03:38.874557,2119,1595
2025-11-05 03:03:39.874557,3340,1672
2025-11-05 03:03:40.874557,2979,1099
2025-11-05 03:03:41.874557,3910,1742
2025-11-05 03:03:42.874557,1218,124
2025-11-05 03:03:43.874557,1480,436
2025-11-05 03:03:44.874557,2006,561
2025-11-05 03:03:45.874557,1549,1415
2025-11-05 03:03:46.874557,1878,884
2025-11-05 03:03:47.874557,3244,1081
2025-11-05 03:03:48.874557,136,119
2025-11-05 03:03:49.874557,1737,324
2025-11-05 03:03:50.874557,1904,439
2025-11-05 03:03:51.874557,468,1626
2025-11-05 03:03:52.874557,2055,1942
2025-11-05 03:03:53.874557,1132,943
2025-11-05 03:03:54.874557,4807,1395
2025-11-05 03:03:55.874557,629,595
2025-11-05 03:03:56.874557,151,670
2025-11-05 03:03:57.874557,2728,774
2025-11-05 03:03:58.874557,4795,835
2025-11-05 03:03:59.874557,2877,1606
2025-11-05 03:04:00.874557,557,138
2025-11-05 03:04:01.874557,2035,949
2025-11-05 03:04:02.874557,1044,1461
2025-11-05 03:04:03.874557,1637,712
2025-11-05 03:04:04.874557,1030,1008
2025-11-05 03:04:05.874557,311,574
2025-11-05 03:04:06.874557,4608,1299
2025-11-05 03:04:07.874557,4712,441
2025-11-05 03:04:08.874557,3845,1739
2025-11-05 03:04:09.874557,2882,1773
2025-11-05 03:04:10.874557,711,573
2025-11-05 03:04:11.874557,1162,1057
2025-11-05 03:04:12.874557,4116,716
2025-11-05 03:04:13.874557,2319,1296
2025-11-05 03:04:14.874557,2523,116
2025-11-05 03:04:15.874557,1708,723
2025-11-05 03:04:16.874557,320,1440
2025-11-05 03:04:17.874557,232,460
2025-11-05 03:04:18.874557,1812,485
2025-11-05 03:04:19.874557,4007,221
2025-11-05 03:04:20.874557,4383,1098
2025-11-05 03:04:21.874557,3210,185
2025-11-05 03:04:22.874557,2015,351
2025-11-05 03:04:23.874557,3687,246
2025-11-05 03:04:24.874557,1892,1418
2025-11-05 03:04:25.874557,1518,946
2025-11-05 03:04:26.874557,859,1428
2025-11-05 03:04:27.874557,4396,1863
2025-11-05 03:04:28.874557,2452,1837
2025-11-05 03:04:29.874557,1465,1798
2025-11-05 03:04:30.874557,4406,1056
2025-11-05 03:04:31.874557,3598,1790
2025-11-05 03:04:32.874557,1998,899
2025-11-05 03:04:33.874557,571,1035
2025-11-05 03:04:34.874557,2565,1373
2025-11-05 03:04:35.874557,4446,1331
2025-11-05 03:04:36.874557,2223,966
2025-11-05 03:04:37.874557,715,520
2025-11-05 03:04:38.874557,3946,1992
2025-11-05 03:04:39.874557,765,833
2025-11-05 03:04:40.874557,4787,1651
2025-11-05 03:04:41.874557,2863,113
2025-11-05 03:04:42.874557,112,1049
2025-11-05 03:04:43.874557,324,240
2025-11-05 03:04:44.874557,3948,272
2025-11-05 03:04:45.874557,2730,1546
2025-11-05 03:04:46.874557,3450,1943
2025-11-05 03:04:47.874557,1258,1957
2025-11-05 03:04:48.874557,1367,140
2025-11-05 03:04:49.874557,226,1378
2025-11-05 03:04:50.874557,872,140
2025-11-05 03:04:51.874557,877,1866
2025-11-05 03:04:52.874557,4034,559
2025-11-05 03:04:53.874557,1817,980
2025-11-05 03:04:54.874557,4346,1406
2025-11-05 03:04:55.874557,4942,1470
2025-11-05 03:04:56.874557,4874,438
2025-11-05 03:04:57.874557,2328,234
2025-11-05 03:04:58.874557,4011,1179
2025-11-05 03:04:59.874557,2442,1662
2025-11-05 03:05:00.874557,1458,1182
2025-11-05 03:05:01.874557,4440,333
2025-11-05 03:05:02.874557,1981,1515
2025-11-05 03:05:03.874557,220,1107
